pei,date_nc,nc_notice_type,nc_violation_1,nc_violation_2,nc_violation_3
211D7179AE0C47608F6945EB52138ECA,2017-08-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
37B4CFD036FF4E24A44D878DD18CE685,2017-08-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
54D2110A49C14B458B8586F06A0F5AAD,2017-08-21T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
BC9126013B804FE8AEEB073294D8D235,2017-08-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
01D34F990F184BCF9F4B5C7DAAC3C8EB,2017-08-22T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
8F0913073AA64C4F9EF74795DE8323F6,2017-08-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
FCE9E89A7348416DAFC2CA87DF9EE0BA,2017-08-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
03E217EF193E468999C6BD19255F6ADE,2017-08-23T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
95653583EC0441798E92C5F49C7FD0FB,2017-08-23T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
995C278DD6164D2397EB1B3221F383D3,2017-08-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
096BE8D497B04D4C97FE58A1CEDE5D61,2017-08-24T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
6EBA93E6961448F2AEB454FA61150551,2017-08-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
84081925E7AF41719B62E4450060967C,2017-08-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
AAD77A068CA1458795C77304F9F5CDEB,2017-08-24T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
C6E87EAD92F6402D9371FF40344745A3,2017-08-24T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
E434496BFCE64B6995883FAF4D10658C,2017-08-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A26288EE51DB4432A2A26BD49187A308,2017-08-25T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
A7712A11247A421385A48994513B786E,2017-08-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Health & Safety,NA
C308042970BA4577ADEA474A838BB52D,2017-08-25T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E29D83D7DB794047BB283307C59CD1B7,2017-08-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2C299E46EEBC4BB5815FAA21F17BAD60,2017-08-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
C308042970BA4577ADEA474A838BB52D,2017-08-26T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
CB6A19536EDF4F748EDBB9CE20C20EF2,2017-08-26T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F9A2BFAB53194B09AA0F4B909254D4F6,2017-08-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
36CD90C744FC44309DC69134AF3C762C,2017-08-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
68D5AA3A0F7242F3A53561F644379887,2017-08-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
75056A5A5E40422A9E76AA92B0E147A9,2017-08-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
868F49209B254AB0884B978A302483CD,2017-08-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
C308042970BA4577ADEA474A838BB52D,2017-08-27T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
230BB7152A80445CA64B506ACB1D5BC8,2017-08-28T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
32C105C4F3E94889AC9871A2839AEE04,2017-08-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
54D2110A49C14B458B8586F06A0F5AAD,2017-08-28T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
6D828D17C7EC4DB7AF87B6D2E6EED0F4,2017-08-28T00:00:00Z,NA,Rule Violation,NA,NA
97EB44CE8B11492E9D87D5FD59F0755B,2017-08-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A74B2AC6D21648A6899C5EDC7C1FA309,2017-08-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
C308042970BA4577ADEA474A838BB52D,2017-08-28T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
CB6A19536EDF4F748EDBB9CE20C20EF2,2017-08-28T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E434496BFCE64B6995883FAF4D10658C,2017-08-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
EEF4952AE81746278BBC0DCCBA432F5C,2017-08-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
01D34F990F184BCF9F4B5C7DAAC3C8EB,2017-08-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
083CCF9F4D754EE7A2D7E3F74BEA385D,2017-08-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
58A6DF7220274FE3BAAAA19C0F7CB945,2017-08-29T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
739A4DD7453F4B3B93917BAE7DD6BB04,2017-08-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
82875F18046A4F1EB82DF6955AD18602,2017-08-29T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
99ADA4DAFDD04706A40E59B20C8B47FD,2017-08-29T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
C308042970BA4577ADEA474A838BB52D,2017-08-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
083CCF9F4D754EE7A2D7E3F74BEA385D,2017-08-30T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
3163D308F5CC4F9CA19FF78FEF9B480D,2017-08-30T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
C308042970BA4577ADEA474A838BB52D,2017-08-30T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
03E217EF193E468999C6BD19255F6ADE,2017-08-31T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
C308042970BA4577ADEA474A838BB52D,2017-08-31T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
C6E87EAD92F6402D9371FF40344745A3,2017-08-31T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
0AAE852F5E9647DF9FEEBB28B4D94F68,2017-09-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A26288EE51DB4432A2A26BD49187A308,2017-09-01T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
C308042970BA4577ADEA474A838BB52D,2017-09-01T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
0AAE852F5E9647DF9FEEBB28B4D94F68,2017-09-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6B29AAB7D294454EB483962C37FD82B1,2017-09-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
84081925E7AF41719B62E4450060967C,2017-09-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A66305E76AB84F0A925DB82568A41A21,2017-09-02T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
C308042970BA4577ADEA474A838BB52D,2017-09-02T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E952F541BCC64EA6910F0DF7EE8BE33E,2017-09-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B6A38392591042B7B25CA47B096F4F4B,2017-09-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
388DA8164BCC43729083C57CF6F220DD,2017-09-04T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
70ABD3FEEE9645A68F7438678A6211CC,2017-09-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
9223F86FC03E49D792826AEBD33150B2,2017-09-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
DD10075FE56A4BCA85E03607153015DC,2017-09-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
FAC8664578ED4F63AB7EFF2C05BCF0D7,2017-09-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
04F42B96A9C94EFF83D9CEF49B124BB6,2017-09-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
096BE8D497B04D4C97FE58A1CEDE5D61,2017-09-07T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
5BCE149C36094452867BC499B5A920BC,2017-09-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
5CE0CB3C50E9489186DBE775B517A9FF,2017-09-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
63F85B13386943749481B2D8FA7AEA4A,2017-09-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6D828D17C7EC4DB7AF87B6D2E6EED0F4,2017-09-08T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
9A248AC524EF4FF6B14708760888A6F4,2017-09-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A26288EE51DB4432A2A26BD49187A308,2017-09-08T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
A78F3488F39B4834BD4A48977AF04817,2017-09-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E0E51E2F54C648379DAD7F0AECAADA6C,2017-09-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E0E51E2F54C648379DAD7F0AECAADA6C,2017-09-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F5791DB60B554A6BA5F49A2BC6324220,2017-09-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
C27336A8D7E8462AAA585DF94A27ECC6,2017-09-09T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A06DB7A48C8F481C812C37BD8B34BD8E,2017-09-11T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
D9AEB4E3A5B74B5DB4EC48F83DCC14BE,2017-09-11T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
70ABD3FEEE9645A68F7438678A6211CC,2017-09-12T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F9FF566AC93E43F1BF069A274DD732B4,2017-09-12T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
34311C4C02834562BED7F02F405831E2,2017-09-13T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
70ABD3FEEE9645A68F7438678A6211CC,2017-09-13T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
C827B517ABE344C0B8A7C541EC20F42B,2017-09-13T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
9BB1343B61064D0CAADBE42FE5C73D53,2017-09-14T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
12AEA561B57840A2A9CCC30D4796381F,2017-09-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
388DA8164BCC43729083C57CF6F220DD,2017-09-15T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
92C84A1711BD48CD85097B856C1F54E3,2017-09-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A26288EE51DB4432A2A26BD49187A308,2017-09-15T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
AB2D329F9C0942FB9FD0D0B1846953AB,2017-09-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
C937E8B5E43D44A1B1FF27974643BED8,2017-09-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
DB47513B269A4B29B77FE949D2AFBAD5,2017-09-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E29D83D7DB794047BB283307C59CD1B7,2017-09-15T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
92C84A1711BD48CD85097B856C1F54E3,2017-09-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
083CCF9F4D754EE7A2D7E3F74BEA385D,2017-09-17T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
5CFDE5B5F9F64D7EB873F8A609926CB6,2017-09-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
B40FF6535B194158AB0EC85915792A9E,2017-09-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Health & Safety,NA
481BA00D5B404CF1AEEDB733952BD170,2017-09-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6B29AAB7D294454EB483962C37FD82B1,2017-09-19T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
6B29AAB7D294454EB483962C37FD82B1,2017-09-19T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
73714842946C49BF9C5AF687E246705C,2017-09-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
95D02A8DAF304B5285B0021F1D2B540C,2017-09-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F5781F3D89414754B8F3AA15D77F52A5,2017-09-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
70ABD3FEEE9645A68F7438678A6211CC,2017-09-20T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
84081925E7AF41719B62E4450060967C,2017-09-20T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
B40FF6535B194158AB0EC85915792A9E,2017-09-20T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E68A8200D79844E8B68F6F51C1A51A80,2017-09-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Participating,NA
03248953B37D406FA2F6418EEE078ED6,2017-09-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
DB9115C28D284592A636C6AB88669312,2017-09-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
DB9115C28D284592A636C6AB88669312,2017-09-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
12AEA561B57840A2A9CCC30D4796381F,2017-09-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
4AED3D5AA02C441387983C4CE9BEE058,2017-09-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
5A46C2F6B7444877BFE4A159BC72971E,2017-09-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6B29AAB7D294454EB483962C37FD82B1,2017-09-22T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
A26288EE51DB4432A2A26BD49187A308,2017-09-22T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
E29D83D7DB794047BB283307C59CD1B7,2017-09-22T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F1B716806FA44E9F9808949C0F50E5F3,2017-09-22T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
12AEA561B57840A2A9CCC30D4796381F,2017-09-23T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
6B29AAB7D294454EB483962C37FD82B1,2017-09-23T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E92E170F6B2248A7B2AD83AEBE7DFE25,2017-09-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F1B716806FA44E9F9808949C0F50E5F3,2017-09-23T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E92E170F6B2248A7B2AD83AEBE7DFE25,2017-09-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
9A248AC524EF4FF6B14708760888A6F4,2017-09-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Participating,NA
B2C4192D48C545888DCBB220076F7D3A,2017-09-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Participating,NA
34311C4C02834562BED7F02F405831E2,2017-09-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
5BCE149C36094452867BC499B5A920BC,2017-09-27T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Serious Incident Report,NA
890B690E5D3242C1B16E89762B02E05A,2017-09-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
D0EDD1003A6C47D2A587CDFDF5C8078D,2017-09-27T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
230BB7152A80445CA64B506ACB1D5BC8,2017-09-28T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
68B8FBFFCF2049C1B8CB06DBE3BD8777,2017-09-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
D7204B0BFA85431785D1A150292ABB92,2017-09-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Participating,NA
436B7A46F5D0413EA37E10C9AD295D6A,2017-09-29T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6B29AAB7D294454EB483962C37FD82B1,2017-09-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
890B690E5D3242C1B16E89762B02E05A,2017-09-29T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A26288EE51DB4432A2A26BD49187A308,2017-09-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
D3F1D6CB2A44431CA1B8D5AEDD51917A,2017-09-29T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E29D83D7DB794047BB283307C59CD1B7,2017-09-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F1B716806FA44E9F9808949C0F50E5F3,2017-09-29T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
436B7A46F5D0413EA37E10C9AD295D6A,2017-09-30T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7128C81EBEC2468FB8B02D11ECF5B0A5,2017-09-30T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A66305E76AB84F0A925DB82568A41A21,2017-09-30T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
3F2526AD7599408EBBD9E711EBB0FF83,2017-10-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
DF356C1BBC59470AA9EEFE36779C70BB,2017-10-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
04A5A140E3874E95803456EFA0D728F3,2017-10-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
34311C4C02834562BED7F02F405831E2,2017-10-03T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
38E2545857F14F8BA6DEE6231A25AB49,2017-10-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7EBB686A8FDB448082E7650EF3B8684E,2017-10-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
E892B183CFEB47049E05DEC738AA71CD,2017-10-03T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
2EDE8DD2B97F48488CB2B57E43801B98,2017-10-04T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
B8729FADC5BF445A86187731B5657D40,2017-10-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Participating,NA
C7BD3DB731DE4C18B8BCFC9217283149,2017-10-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
F5781F3D89414754B8F3AA15D77F52A5,2017-10-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
88E5DC035ADB41BC89C9C8EBC85AA598,2017-10-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
9241D99CD39A490CB89609AE196F1122,2017-10-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
AC40E6376AE447F59F8D8E8D85CAB4B5,2017-10-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E92E170F6B2248A7B2AD83AEBE7DFE25,2017-10-05T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F5781F3D89414754B8F3AA15D77F52A5,2017-10-05T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F5781F3D89414754B8F3AA15D77F52A5,2017-10-05T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
06E34A6B83574BBC9A51C6985DFAF239,2017-10-06T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),Rule Violation,Health & Safety,NA
5BCE149C36094452867BC499B5A920BC,2017-10-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
5CE0CB3C50E9489186DBE775B517A9FF,2017-10-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
A26288EE51DB4432A2A26BD49187A308,2017-10-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,Rehousing Plan - Not Cooperating,NA
B6841C5EBC0444EA80380CCDD3B11974,2017-10-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Cooperating,NA
B6EF5243CBE1430A8AD2C4FDD3FDB4B7,2017-10-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E29D83D7DB794047BB283307C59CD1B7,2017-10-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
E92E170F6B2248A7B2AD83AEBE7DFE25,2017-10-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
F1B716806FA44E9F9808949C0F50E5F3,2017-10-06T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
59C153EC351C4716B0B84ACD4BDD2AA7,2017-10-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
5CE0CB3C50E9489186DBE775B517A9FF,2017-10-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
8F70F8B427774B0C82C37D98681F06BD,2017-10-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B6EF5243CBE1430A8AD2C4FDD3FDB4B7,2017-10-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F1B716806FA44E9F9808949C0F50E5F3,2017-10-07T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
43D9B3161CAA476F9CDB08B9858A81B3,2017-10-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
